id,name,symbol,price,volume_change_24h,percent_change_1h,percent_change_24h,percent_change_7d,percent_change_30d,percent_change_60d,percent_change_90d,market_cap,volume_24h,last_updated
149,WAX,WAXP,0.05554892869334902,238.2822,1.82533736,8.04790199,-1.66582954,37.53403643,34.72181616,4.04224365,187085526.89240956,40932204.85429025,2023-10-26 20:12:00
150,Livepeer,LPT,6.254995890471097,13.7815,0.98068069,-0.15805519,16.32788437,13.42615397,-20.92532709,49.42469621,184300010.37640774,41698883.20854723,2023-10-26 20:11:00
151,Balancer,BAL,3.3876771089174786,2.4577,0.24053448,0.81995592,14.49732992,6.08612294,-3.13834932,-24.27343699,179946320.81300896,6133147.98756195,2023-10-26 20:11:00
152,TomoChain,TOMO,1.8473245189126002,-19.8254,-0.40069324,4.66817981,23.10323474,44.70879352,80.41204471,39.4429177,178877826.04899433,30823675.05811243,2023-10-26 20:11:00
153,Bone ShibaSwap,BONE,0.7745227531881267,9.0868,0.12178835,0.11104015,6.98573715,-12.52428612,-41.53165808,-44.94217115,178080866.54667214,8063485.86757188,2023-10-26 20:11:00
154,Audius,AUDIO,0.15899162848240112,29.4719,0.61856955,0.22500273,18.02557438,8.82226287,6.92076552,-12.42168572,178066997.30124357,7374596.8144534,2023-10-26 20:12:00
155,Siacoin,SC,0.0031772516770979453,-16.1125,0.27917802,-1.6473859,10.93739342,8.62318277,8.47077324,-8.62057116,176166814.905251,5268075.37028204,2023-10-26 20:12:00
156,JasmyCoin,JASMY,0.0035731727083444134,23.2173,0.93579548,0.66698277,18.3304777,0.23206988,7.06258277,-13.46780942,175442779.53622675,44652170.3921222,2023-10-26 20:12:00
157,Illuvium,ILV,46.34047278707808,-17.294,0.20980152,-1.99330468,18.9590429,19.11864196,9.01540972,9.28329739,169287467.4874692,11380364.0395267,2023-10-26 20:11:00
158,Solar,SXP,0.2906140640402743,-1.0413,0.33808394,-2.26832678,10.61939361,4.56015596,8.73884597,-15.7415951,169189569.28724876,12739096.18021977,2023-10-26 20:12:00
159,Kusama,KSM,19.387268552544597,16.9347,0.38125645,-0.8332029,16.23040287,2.93613849,0.51641271,-16.7822955,164212065.70252582,22924050.94320334,2023-10-26 20:11:00
160,Hive,HIVE,0.3270304679234651,-17.4441,0.12066219,-4.31344984,11.82652779,11.93086762,11.32881692,-10.16181862,163760259.23262423,7208267.82014661,2023-10-26 20:12:00
161,Gemini Dollar,GUSD,0.9976836094324769,26.0609,0.08668316,0.27285171,-0.82192426,-0.25422691,0.74934192,1.89743675,162622910.06902453,633367.13094774,2023-10-26 20:12:00
162,Ontology,ONT,0.18524846119420146,2.3855,0.51008073,-0.62347548,12.74659784,10.04361273,16.27628928,-3.33053002,162138627.48195732,9292741.88818221,2023-10-26 20:11:00
163,Biconomy,BICO,0.23358152641324015,46.3194,0.72151969,1.74551272,14.86733998,13.94592661,11.58595443,4.68493542,155798152.07802668,6375366.34374753,2023-10-26 20:12:00
164,Moonbeam,GLMR,0.2010901463242855,-18.5179,0.32303313,-2.57307791,18.57294236,-14.28723914,0.67334519,-12.52887356,155539217.8410467,13184898.80728324,2023-10-26 20:11:00
165,Harmony,ONE,0.011140831514219964,28.1561,0.66333617,1.56015948,25.87282716,17.15157129,10.01178951,-7.96724691,151470728.3159189,18646221.87875343,2023-10-26 20:11:00
166,Storj,STORJ,0.39945824632637117,-47.4733,0.13001388,-5.69543513,6.5021988,2.3676607,70.92127102,34.76798783,147504209.9578647,37336736.41034582,2023-10-26 20:11:00
167,IOST,IOST,0.007879894422407932,29.102,0.3146083,-1.79401804,8.9131518,11.22127062,9.07987457,-13.78358345,147424110.96932125,6988623.57749515,2023-10-26 20:11:00
168,EthereumPoW,ETHW,1.3539679050513556,-5.9326,0.33341669,-4.29870581,11.45878302,2.78743479,-5.14910062,-23.23839376,145983464.26836783,6113731.01212827,2023-10-26 20:11:00
169,SushiSwap,SUSHI,0.6104599723137626,16.0729,0.39028904,-0.40962752,15.43997352,4.01784394,2.83803599,-7.60800681,141225896.72803715,23257491.09327238,2023-10-26 20:11:00
170,MAGIC,MAGIC,0.5903531442271196,126.1716,1.07208345,7.64057173,37.4275929,23.02602519,3.61498165,-20.73285765,141155407.1076431,127610310.97665821,2023-10-26 20:11:00
171,Axelar,AXL,0.31471626801735003,1727.4264,-0.14093955,-0.67052834,-1.0748992,-7.2696917,-9.96786028,-22.54713456,140980282.02684703,18017171.74826627,2023-10-26 20:11:00
172,ssv.network,SSV,14.085430409490625,-5.3211,0.68234041,-2.99137063,17.11207392,-12.16286899,-5.22258879,-21.63701549,140854304.09490624,10012498.65513109,2023-10-26 20:11:00
173,tomiNet,TOMI,2.073186948811871,14.6267,-0.04868863,-4.29197041,1.92987388,-37.58364359,-32.68717205,-37.43524985,135523517.66752163,33748014.34020703,2023-10-26 20:11:00
174,Osmosis,OSMO,0.2701515324463597,15.8427,0.31339141,1.38672974,19.85671523,-14.4690136,-28.26200989,-45.24838506,133074148.95306851,6618082.20471535,2023-10-26 20:11:00
175,Powerledger,POWR,0.26020734217811103,26.7243,0.67395021,-25.35877343,50.61974234,76.92915274,82.16053203,69.66771814,133054144.8628069,325714262.1901724,2023-10-26 20:12:00
176,Centrifuge,CFG,0.3651307443824437,-28.9336,-0.98626021,-2.99618634,20.12242343,22.84547786,67.83000274,30.80134442,131543113.06407432,593115.04703956,2023-10-26 20:11:00
177,Stratis,STRAX,0.8412328083815712,-39.5648,-0.05375549,6.11802125,29.70746605,94.22542371,104.82054399,74.63910368,130082327.12175755,132036554.2127841,2023-10-26 20:12:00
178,Horizen,ZEN,8.971818153862738,1.5032,0.46349722,-0.20321197,21.08660382,18.60779238,29.93659669,-7.50206877,128050330.67486939,10541917.4661783,2023-10-26 20:11:00
179,Loom Network,LOOM,0.10496156518031947,119.644,0.38975275,4.66468941,-2.27507498,-9.00483016,155.38432023,124.91176278,127992829.83899893,160760211.50281104,2023-10-26 20:11:00
180,Nervos Network,CKB,0.0029808576543016063,-20.7681,0.50249815,0.46253776,17.82429263,9.6611974,9.58055212,5.55857301,127282558.24860188,2450295.62370857,2023-10-26 20:11:00
181,Orbs,ORBS,0.039249516118283596,23.9804,0.40067746,0.7160406,-13.61708667,76.53814438,80.01208708,46.34166585,124331491.2883931,88735561.76555704,2023-10-26 20:11:00
182,Kyber Network Crystal v2,KNC,0.7290987365032786,-42.8523,0.38670554,-1.80212529,14.55933712,1.11282864,38.52088219,-4.73343277,124342391.80245675,43624043.49326721,2023-10-26 20:12:00
183,BORA,BORA,0.12342853823705781,-10.8931,-0.11208391,-2.78679517,8.61600939,12.31996245,3.78340041,-16.95012251,122657109.8730762,3246161.18454537,2023-10-26 20:11:00
184,Kadena,KDA,0.4857309644152742,-30.8499,0.49846768,-3.31943999,15.87781813,3.21525378,-5.29107315,-16.00479263,121842334.40711151,4413837.39251398,2023-10-26 20:11:00
185,Rootstock Infrastructure Framework,RIF,0.12129655028468152,-43.9627,0.77406427,3.13664667,68.02764059,79.64614059,66.07995252,55.54722357,121296550.28468151,11649577.26189429,2023-10-26 20:11:00
186,SKALE,SKL,0.02402703923963374,86.5426,0.43038387,-0.26463698,20.06847923,9.45631783,8.77465788,-10.50908005,119639102.01409207,16977161.51660442,2023-10-26 20:11:00
187,DigiByte,DGB,0.00714084096727047,29.4354,0.41932827,-0.79737687,8.96422644,13.06375974,3.61726192,-11.54659096,118482415.21254393,3437733.58306613,2023-10-26 20:12:00
188,Lisk,LSK,0.9181166510345935,-20.8948,0.9451024,-4.95591264,14.18517319,26.85620386,27.11291306,6.79249581,118345644.44139487,4739185.02282045,2023-10-26 20:12:00
189,Galxe,GAL,1.3445836188895532,-7.6536,-0.41502389,0.08202373,21.75492359,-1.23940009,17.78685406,3.15782113,116869414.7389625,13652038.51036251,2023-10-26 20:11:00
190,STP,STPT,0.05976602299895618,7.1116,0.8612945,-0.81597734,-9.77783271,-3.20992482,29.78244741,29.59520744,116090735.30903465,14676109.19118542,2023-10-26 20:11:00
191,Alchemy Pay,ACH,0.01668661281890743,62.0804,0.43605962,2.07627636,29.21226652,5.96595383,22.19259353,-8.94198544,115186087.89549422,24030910.51197978,2023-10-26 20:11:00
192,Pundi X (New),PUNDIX,0.44530143202131783,1352.3269,1.05089922,7.50607566,26.93613967,25.77780568,32.32200897,11.85525293,115106696.224054,107542193.33796453,2023-10-26 20:11:00
193,Flux,FLUX,0.35708229128042746,-10.7691,-0.0088159,-0.3648259,12.46381297,11.42503233,12.96173062,-12.07924068,114279435.38001946,7364569.69719999,2023-10-26 20:11:00
194,Cartesi,CTSI,0.1469534941328088,54.7351,0.40553094,-0.26311967,18.02511818,16.80946676,21.03754092,-1.42593257,111803464.5062798,5917352.28649585,2023-10-26 20:12:00
195,UMA,UMA,1.4798690192304491,-5.3567,0.42431588,-0.26864645,9.01100678,8.35579354,8.73641258,-8.87076619,110193566.19447188,7654436.48357319,2023-10-26 20:11:00
196,Status,SNT,0.028369912510211585,-84.3072,0.74734397,-4.56589161,15.43446254,25.67251242,29.29833888,10.71966257,109713663.6069142,11415553.25187322,2023-10-26 20:11:00
197,TerraClassicUSD,USTC,0.012077874145923777,-29.5764,0.57702106,-3.49555464,11.02100598,-5.36682847,-3.23016149,-22.86251709,108523405.1788213,10565636.23453302,2023-10-26 20:11:00
198,API3,API3,1.2220080109514901,-0.0244,0.32752217,-1.55613291,21.27254726,11.23793579,37.1718142,23.9084271,105608349.43827344,9723806.94072718,2023-10-26 20:11:00
199,Dogelon Mars,ELON,1.9186698352202145e-07,11.0591,0.535584,-3.15048571,38.44329391,49.66036534,51.87111301,22.27991387,105460218.99504222,8446044.73344023,2023-10-26 20:12:00
200,Lido Staked ETH,stETH,1791.5943542099485,35.424,0.0543359,0.27966398,14.2559746,12.70080472,8.44248338,-4.14267349,15743610118.498972,16802021.00975342,2023-10-26 20:11:00
201,Wrapped TRON,WTRX,0.09246706064004846,32.5064,0.11572449,-1.17346956,3.26611721,9.95402255,21.28319261,9.66762021,8214701149.46669,658082.0290804,2023-10-26 20:12:00
202,Wrapped Kava,WKAVA,9.225757745165849,-100.0,0.13770851,-0.8371828,6.97560964,63.39702968,-24.83432693,-24.23149197,4591373262.248633,0.0,2023-10-26 20:11:00
203,Bitcoin BEP2,BTCB,34094.42861756688,-27.854,0.19002287,-1.80092763,18.66444962,29.94463892,30.56773683,16.26316597,1837088869.115825,23274018.44637696,2023-10-26 20:11:00
204,UnlimitedIP,UIP,1.0468655320657059,-26.3858,0.0005985,-2.01239295,22.28862015,569.3542729,5303.73090047,4984758.97332135,1758718940.5021918,125349.58235959,2023-10-26 20:11:00
205,Wrapped HBAR,WHBAR,0.052109701611366556,40.9469,0.32101513,1.09794861,12.56625681,4.92602119,-10.64202891,-0.38526144,1747269680.380188,224527.12536268,2023-10-26 20:11:00
206,HEX,HEX,0.00988524512582865,-56.936,0.65512826,-5.93330194,125.49521383,194.28704046,172.47378516,2.68246778,1714210978.1064599,1865849.69178525,2023-10-26 20:11:00
207,Wrapped EOS,WEOS,1.4313776894175572,0.0,-0.00215096,1.19447237,3.15245506,60.42038659,63.46839097,87.5323725,1584000109.565285,13.78057477,2023-10-26 20:12:00
208,Wrapped Beacon ETH,WBETH,1827.9395670121764,-34.2044,0.49872728,0.23546335,14.27406682,13.11349876,8.97751823,-3.39951677,1399301041.569844,3318986.13956668,2023-10-26 20:12:00
209,Trexcoin,TREX,1.0515199305453795,39.372,0.18724341,-4.40986358,-2.73819761,148.48151846,3100.60125416,199347052.0858414,1058722371.6406288,164981.98960444,2023-10-26 20:12:00
210,Kaspa,KAS,0.049484718402377934,21.6313,0.44564102,-2.22933362,7.02684651,6.42897692,37.57545558,36.2296523,1052048075.5096865,15640973.00529969,2023-10-26 20:11:00
211,Frax,FRAX,1.0008122054471336,29.178,-0.01786139,0.03969809,0.0770203,0.27739722,0.24914035,0.45303045,672269358.2729801,11540135.80050427,2023-10-26 20:12:00
212,TNC Coin,TNC,0.10424710733998066,-0.5015,0.55255683,1.62348239,-4.36951151,-3.96634826,-2.65189165,-3.76495166,609968919.3633957,26200.80259327,2023-10-26 20:11:00
213,Bitcoin Classic,BXC,1005.9209389790611,191.4585,0.04040343,-0.55852379,414.25628662,6382184.67172861,4012121.99485752,3575571.78324283,603700869.8321937,67696.20694969,2023-10-26 20:12:00
214,Rollbit Coin,RLB,0.18002537005495964,-31.9463,-0.70378203,-6.60036383,9.87045118,74.94246993,-2.4639607,115.32488253,593534935.623824,8750944.48700318,2023-10-26 20:11:00
215,Wrapped BNB,WBNB,222.71029061466132,4.3232,0.32943859,-0.35197325,5.69263292,4.93689429,1.83572165,-8.18298071,571676262.2754776,123124068.83212343,2023-10-26 20:12:00
216,First Digital USD,FDUSD,1.0001410459604163,-30.1157,0.04983768,0.01472233,-0.01624424,0.04748221,0.05705228,-0.19592343,468752312.46608317,2192985982.709624,2023-10-26 20:12:00
217,Radix,XRD,0.044892508265546624,3.6406,-0.15995075,-5.13223343,8.03025126,-25.55694377,-14.88073659,-19.95319839,460536709.1193969,2488176.49778985,2023-10-26 20:11:00
218,FTX Token,FTT,1.2612647918173834,-39.7001,0.56206459,-1.96501202,19.81768353,6.13260229,20.098022,-10.78778859,414823814.6407212,40252357.41794685,2023-10-26 20:12:00
219,BitTorrent,BTTOLD,0.0004169942334271907,-64.5579,-0.00506431,-0.54026,-3.19873686,388.61416132,0.11307096,-9.94097062,412824291.09291875,1646.21819203,2023-10-26 20:12:00
220,WEMIX,WEMIX,1.0395066255265362,-22.8432,0.25414448,-3.74443697,18.811762,9.68879956,75.71203487,64.00055893,334699001.9004164,4499061.68426946,2023-10-26 20:11:00
221,Huobi BTC,HBTC,34834.87936595028,368.1851,0.05188787,-1.63987456,21.31271761,33.72696661,33.92511549,18.97110743,312451346.1333702,13390.27476446,2023-10-26 20:11:00
222,USDJ,USDJ,1.1325037213536744,-5.2615,0.03393049,0.11905767,1.0027252,0.72162224,2.08058827,1.25522595,309712989.457107,1998115.29537358,2023-10-26 20:11:00
223,Orbler,ORBR,0.25652131372526393,7.8353,-0.54579107,-6.51498551,10.16062433,-6.05806424,-10.33499778,-45.20416708,260519647.3119712,146744.90226306,2023-10-26 20:12:00
224,Polymath,POLY,0.2482830792917443,-53.2487,0.50287776,17.30262619,76.13493747,113.35557378,76.83750927,86.19772438,229661454.31961665,1009708.54944474,2023-10-26 20:11:00
225,Liquity USD,LUSD,0.995842901405218,-36.1798,0.16733009,0.15547623,-0.06525306,0.38298896,-0.32531411,-0.38705702,225401484.3318693,2325807.92014048,2023-10-26 20:11:00
226,DeFiChain,DFI,0.2858088474725307,21.8126,-0.14645764,-3.53308615,7.4994441,0.58761355,2.96967062,-8.92654465,217455080.79805228,13018072.11957788,2023-10-26 20:11:00
227,Aleph Zero,AZERO,0.7978243053006789,24.4831,0.65111679,0.28154224,9.73310114,2.52000295,-3.86196729,-13.9652745,212842731.3302013,1646945.50308236,2023-10-26 20:11:00
228,SwissBorg,CHSB,0.21084317461091664,0.0,0.50165438,-0.76586404,0.8132016,63.96553044,53.97343102,61.70508221,210843174.61091664,584.80069018,2023-10-26 20:11:00
229,Edgecoin,EDGT,0.9713377326643012,-8.3928,0.02480457,-0.00126768,-0.01364851,0.06897103,-2.84184792,-2.8768595,203980923.85950327,181443.58508791,2023-10-26 20:12:00
230,Pendle,PENDLE,0.8065641093056619,-2.6423,0.59868936,-0.04816066,16.45168266,29.6128214,29.59396082,-0.60094388,190095536.5587149,20869348.81144752,2023-10-26 20:12:00
231,Beldex,BDX,0.0299450460383368,-6.8659,0.25332756,-0.66857072,-1.12544753,-9.33066752,-12.04107997,-25.01270527,176983943.45015126,3442522.47782805,2023-10-26 20:11:00
232,Fasttoken,FTN,1.2006976263361837,68.9797,3.14869331,7.44749651,9.05339866,7.9492299,8.22045202,16.89939269,172467587.48695424,7045171.36769719,2023-10-26 20:12:00
233,Baby Doge Coin,BabyDoge,1.189894715019053e-09,19.6142,1.09885009,0.38013289,19.2648858,16.34793143,9.32345704,-2.63329964,171606976.07246235,3547305.68912557,2023-10-26 20:12:00
234,Dora Factory,DORA,0.017813314921599675,-2.6759,-0.09334848,-8.58984033,15.42944961,-3.81894037,-99.06019174,-99.06019174,170715457.7628774,391372.54891272,2023-10-26 20:12:00
235,FINSCHIA,FNSA,22.37009284354165,-1.2237,0.2503828,0.07256067,8.3146098,15.56564295,0.873427,-21.23542454,162979519.54283968,484982.13688988,2023-10-26 20:11:00
236,LUKSO,LYX,5.397942233804352,19.9939,-1.68948219,0.99417124,7.7487701,3.03612841,-19.84170148,-15.80069044,156575972.79083827,313423.05457059,2023-10-26 20:11:00
237,Symbol,XYM,0.02551071816987887,-31.8703,0.40339581,-1.93571667,27.91263535,24.08054968,4.54421524,-13.86735355,148711887.84134883,1500975.45136665,2023-10-26 20:11:00
238,PayPal USD,PYUSD,1.0008090778883914,-58.2701,0.15769197,0.23969469,0.08876827,0.18022039,-2.11834018,-99.89921035,148460956.82243404,2211043.55573333,2023-10-26 20:12:00
239,Tribe,TRIBE,0.2704815462335739,31.1674,0.0660385,-0.68480133,7.43605153,5.91225146,3.33942901,-6.0378502,143247217.91316184,289118.73613724,2023-10-26 20:11:00
240,HarryPotterObamaSonic10Inu (ERC-20),BITCOIN,0.14188755031556485,-7.2777,0.3369203,-8.14407137,78.299975,115.75369097,44.86047392,76.5198518,141858911.02297142,8193655.46460595,2023-10-26 20:11:00
241,Gains Network,GNS,4.423888025318099,186.6377,0.28100892,9.73422111,48.3815238,39.14430361,26.99045715,0.18015907,134723400.42169976,19628182.9214126,2023-10-26 20:11:00
242,STASIS EURO,EURS,1.0551855140915496,963.4257,0.0952333,-0.24382807,-0.39828736,-0.32489385,-2.27053471,-3.6783692,130975893.81099685,1940953.87764434,2023-10-26 20:11:00
243,inSure DeFi,SURE,0.004804108395431502,-46.6638,0.72722098,20.65687797,49.98225874,62.48299533,71.29681426,43.80485649,128702367.41144134,67810.46781078,2023-10-26 20:11:00
244,ATOR Protocol,ATOR,1.4653556030286294,44.7099,4.45610682,5.79269415,42.89828345,134.50315168,124.66179808,241.06131329,126344782.64527862,2947582.12853402,2023-10-26 20:12:00
245,Ronin,RON,0.4562631120077165,-6.7347,0.08354055,0.51698981,12.25826113,0.11338571,-17.82292601,-37.35921082,119102780.85101373,248208.09109381,2023-10-26 20:11:00
246,Rootstock Smart Bitcoin,RBTC,34265.0,-91.2391,1.14233426,-1.18240807,18.55580929,30.91735758,31.59612873,16.55534435,114250735.90306915,361.6609073,2023-10-26 20:11:00
247,Ordinals,ORDI,5.150428147401031,-17.8193,0.46372602,-5.10417189,49.63464098,46.49995636,39.97609667,-19.79574035,108158991.09542164,37167122.40158922,2023-10-26 20:11:00
248,OriginTrail,TRAC,0.2715785601279075,-19.6263,-0.04650357,5.75796197,24.40811906,18.3904294,18.34133132,4.58806938,108025026.68078488,1684902.12404813,2023-10-26 20:11:00
249,USDX [Kava],USDX,0.9560289570210562,50.102,-0.31574799,0.54714403,1.17033518,1.83726152,35.61149966,-0.00128381,106661535.03961283,292633.71087831,2023-10-26 20:11:00
250,Decimal,DEL,0.0188121247255641,35.5206,-0.05908932,3.88454618,6.2613704,-15.27204852,28.77013132,11.69904985,105551899.48137209,171949.061742,2023-10-26 20:12:00
251,Celer Network,CELR,0.013575555431209583,5.0017,0.40442312,-1.55223386,21.19514885,10.20484703,20.03862246,-6.49327689,105121283.19181535,4509842.3649527,2023-10-26 20:11:00
252,Reserve Rights,RSR,0.002075151751631561,-20.4539,1.04775245,0.38461932,20.59998855,14.15018175,13.87163371,2.87461678,105002678.63255699,7302976.94441288,2023-10-26 20:11:00
253,Vulcan Forged PYR,PYR,3.861430961771764,45.9426,1.50855123,-8.09324276,38.48002268,26.67813237,18.61108303,24.55331114,104962292.94770841,53414451.92528348,2023-10-26 20:12:00
254,Telcoin,TEL,0.0015032403766843912,-28.5424,-0.03865628,0.10269521,44.62975322,49.33392183,44.82169828,3.91787782,104746634.55702211,639006.86492467,2023-10-26 20:11:00
255,Coin98,C98,0.16594889925140355,12.0535,0.94518739,0.81132383,16.3479112,13.58852369,30.08045729,22.00266087,103164896.93260315,14867834.90880061,2023-10-26 20:11:00
256,Stargate Finance,STG,0.49324014181942577,32.4012,0.52077624,4.08347695,24.93918903,9.10682757,-11.0617992,-18.31468859,100787910.00438723,81795560.54964903,2023-10-26 20:11:00
257,PegNet,PEG,0.044894983928621734,31.7168,0.43541732,14.83778667,16.23666882,33.47457781,117.31072223,789.19429281,100024026.32148695,47034.90727042,2023-10-26 20:11:00
258,MobileCoin,MOB,0.5103083186406397,2.6336,-0.02664407,-1.01329311,8.79658134,-1.78238087,-5.99379553,-24.71539459,99656125.9376627,1147628.72561512,2023-10-26 20:11:00
259,PlayDapp,PLA,0.17727617483301883,-23.2285,0.18080999,-2.69866658,16.49556982,18.76805181,13.99736669,3.20570933,99297467.50007778,12530819.51991773,2023-10-26 20:12:00
260,LUKSO (Old),LYXe,5.321862609894747,-39.844,-0.43279608,4.65531213,3.79774375,0.08343892,-21.46940706,-14.87313573,98986644.54404229,248164.26546091,2023-10-26 20:11:00
261,Bluzelle,BLZ,0.23136312551785487,39.1894,-0.14980608,0.67432973,51.19249796,37.86885567,106.09366695,325.24331194,98434408.09242772,50098463.88907011,2023-10-26 20:11:00
262,Keep Network,KEEP,0.1034523395850081,59.7667,0.50275495,-2.16122275,11.1897525,22.40473013,22.576268,-9.74005221,98204510.09549153,322187.63504195,2023-10-26 20:11:00
263,Global Currency Reserve,GCR,0.9174321681770233,49.7922,0.0908051,15.20871048,17.92822418,1345.76955664,351190.41717515,312968.22853439,98187463.70549622,34781.00523722,2023-10-26 20:12:00
264,Netrum,NTR,45.14605857860613,105.5304,-0.08210267,17.25245564,15.3974625,31.93709824,124.18283963,6854.76823382,96604415.31371309,47714.85012544,2023-10-26 20:11:00
265,Steem,STEEM,0.2133710651708948,-60.1604,0.82182797,-0.60170929,21.82238197,27.27603218,32.56211448,15.02185753,95390966.5627839,83804138.6550495,2023-10-26 20:12:00
266,dKargo,DKA,0.029843677147776485,-15.1027,0.03648302,0.42887197,-3.61697217,22.28851797,16.25601873,-4.6592666,93162012.17292349,4060017.13676195,2023-10-26 20:11:00
267,Ontology Gas,ONG,0.2595135693646823,-35.0049,0.56081854,-2.15049799,13.42768697,17.83307131,19.28393785,8.09523865,93159108.72118635,4902464.2001444,2023-10-26 20:12:00
268,Civic,CVC,0.09191711385778917,-37.498,0.67718352,-3.11869241,13.01615073,22.13125687,26.06715391,5.73477346,91917113.85778917,7467184.96683159,2023-10-26 20:11:00
269,Ribbon Finance,RBN,0.1707563725656151,-10.1039,0.08024105,-0.09815544,-1.83191968,6.29867344,-6.48292334,-15.52032498,91712127.62193026,290474.48140016,2023-10-26 20:12:00
270,Metal DAO,MTL,1.3648886258761366,-4.1744,0.27507523,-4.22794267,7.88811736,4.44537433,21.04555477,0.15890817,90886415.84093995,22610699.89247533,2023-10-26 20:11:00
271,Open Campus,EDU,0.4786565558878845,-24.7631,0.9294923,0.71779924,26.09264765,10.58336555,21.35828996,-19.77984854,89698244.17414473,10766706.2962607,2023-10-26 20:12:00
272,Nano,XNO,0.6668535303091429,19.0813,0.28086519,-2.04853792,6.23361908,6.9714085,12.63094147,-5.86408474,88857097.26213117,2197071.22988711,2023-10-26 20:11:00
273,BinaryX,BNX,0.2496953494659163,31.6187,0.72488404,-6.75321807,1.35372972,19.94613024,28.03217129,1.97488465,87516120.69431011,5809200.56040367,2023-10-26 20:12:00
274,Echelon Prime,PRIME,3.312134850546482,-28.0739,-0.27904007,3.55185489,0.2372553,-2.72096873,-2.80931737,85.15171817,87015405.16376369,1115209.20593936,2023-10-26 20:12:00
275,Cannation,CNNC,34.60310527061868,280.6547,-0.02233352,-1.18713814,-0.88026594,14.59711224,1892563.35901944,527.80884111,85708179.50754464,41882.24530894,2023-10-26 20:11:00
276,MiL.k,MLK,0.2707566586250981,6.6736,0.03246612,-0.98851204,10.22546542,6.6244357,-1.06403475,-18.4738958,85741291.13457601,7365242.95871686,2023-10-26 20:12:00
277,DeXe,DEXE,2.345123283865954,201.7775,0.24193502,3.71030787,13.02780938,4.36890344,8.05439195,1.49389341,85597110.62736501,4437684.70942298,2023-10-26 20:12:00
278,Venus,XVS,5.501972108356684,2.3291,0.21413405,3.72590488,18.09274369,21.25791378,51.47149741,20.31504234,85631179.59494951,9561576.75352152,2023-10-26 20:12:00
